	0.0	0.09183673469387756	0.1836734693877551	0.2755102040816327	0.3673469387755102	0.45918367346938777	0.5510204081632654	0.6428571428571429	0.7346938775510204	0.826530612244898	0.9183673469387755	1.0102040816326532	1.1020408163265307	1.1938775510204083	1.2857142857142858	1.3775510204081634	1.469387755102041	1.5612244897959184	1.653061224489796	1.7448979591836735	1.836734693877551	1.9285714285714286	2.0204081632653064	2.112244897959184	2.2040816326530615	2.295918367346939	2.3877551020408165	2.479591836734694	2.5714285714285716	2.663265306122449	2.7551020408163267	2.8469387755102042	2.938775510204082	3.0306122448979593	3.122448979591837	3.2142857142857144	3.306122448979592	3.3979591836734695	3.489795918367347	3.5816326530612246	3.673469387755102	3.7653061224489797	3.857142857142857	3.9489795918367347	4.040816326530613	4.13265306122449	4.224489795918368	4.316326530612245	4.408163265306123	4.5
Coleoptile_Biomass_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Straw_Biomass_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAC_OSAc_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAC_OSAr_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACPC_OSs_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACPC_OSm_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAC_Osc_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.297362217655973e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAC_Osr_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.297362217655973e-12	-9.775601703803407e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_co2(e)	-29.000000000000007	-28.999999999999957	-29.000000000000114	-28.99999999999979	-29.000000000000387	-29.000000000000153	-29.000000000000004	-29.0000000000001	-28.999999999999947	-29.000000000000007	-29.00000000000014	-29.00000000000042	-28.999999999999243	-29.000000000000085	-29.00000000000055	-29.000000000000234	-29.00000000000097	-29.00000000000011	-29.000000000000227	-28.99999999999992	-29.00000000000007	-29.000000000000078	-29.000000000000263	-29.00000000000047	-29.000000000000576	-29.000000000000128	-28.99999999999963	-28.999999999999922	-29.000000000000224	-29.000000000000302	-29.000000000000007	-29.000000000000046	-28.99999999999982	-29.00000000000013	-28.999999999999844	-28.999999999999655	-28.9999999999999	-29.000000000000604	-28.999999999999986	-28.999999999999964	-29.000000000000185	-28.99999999999996	-28.999999999999677	-28.999999999999982	-29.00000000000009	-29.000000000000124	-29.00000000000001	-28.999999999999797	-29.000000000000103	-28.999999999999943
